"Gene_symbol","Wilcox_P","Mean_fc","Adjust_P","Adjust_P_rank","Mean_fc_rank","sgRNA_number","Screen_score"
"AC007327.5",0.00498134266838236,1.00375053311103,0.004,4765.5,4757,7,-0.438898147471932
"AC007349.4",0.00069237240307727,1.10891367109527,0.001,2438,7515,18,0.573799025656008
"AC007359.6",0.209212495944571,1.33389271143303,0.223,10220,10801,22,-0.61023761017415
"AC007362.3",0.000786421285756451,1.04084301722996,0.001,2438,5737,9,0.260309421768577
"AC007364.1",0.130904315098687,1.19576938013251,0.134,9360.5,9443,10,-0.950131095260353
"AC007365.1",0.000167850129120002,0.784456916379229,0.001,2438,1093,16,1.26252769384569
"AC007381.2",0.00628381313456485,1.12574698174216,0.006,5113,7933,14,-0.028202554616399
"AC007381.3",0.10464097329025,0.566836552067565,0.104,8939,229,3,1.07323908386826
"AC007383.3",0.00224516963539294,1.11208177368002,0.003,4303,7591,11,0.178702796779251
"AC007386.2",0.00749149937990154,0.915309866813763,0.009,5337.5,2814,8,-0.33540408058559
"AC007386.4",0.00147801681406262,0.999006880539746,0.002,3860.5,4647,8,-0.189248666315916
"AC007389.3",1.56e-05,0.738126212226889,0.001,2438,769,13,1.56376770446031
"AC007391.2",0.00321113273173276,1.07301834793023,0.003,4303,6598,10,0.0017517032444575
"AC007392.3",0.024719094415198,1.22761396428974,0.022,6777.5,9905,19,-0.107954833228124
"AC007392.4",0.0070363358501807,1.0265147353959,0.009,5337.5,5354,10,-0.642819581741625
"AC007403.1",0.0216428645293917,1.12559199032513,0.017,6593.5,7929,7,-0.436003563402669
"AC007403.2",4.26e-05,1.10096208802242,0.001,2438,7320,15,0.538187050369837
"AC007403.3",0.159065184030689,0.907242230586439,0.166,9699.5,2672,3,-1.43868002133005
"AC007405.4",0.0101621774327397,1.10269053990257,0.012,5744,7376,20,-0.401120356175156
"AC007405.8",3.36e-07,0.719596554545777,0,587,660,23,0
"AC007422.1",5.59e-05,1.06682672364733,0.001,2438,6424,14,0.382328314677844
"AC007461.2",2.73e-06,1.02780309382844,0,587,5393,21,1.14499180501827
"AC007463.2",1.23e-08,1.14363369014699,0,587,8370,20,1.67343244255673
"AC007551.3",0.000282740807777147,1.09657607522262,0.001,2438,7204,17,0.518433631564658
"AC007557.2",0.0846498979558327,1.14924690588424,0.077,8607,8515,5,-0.927902496082522
"AC007557.3",0.0432084360109328,1.03340123264567,0.042,7622.5,5536,5,-1.21472031928405
"AC007563.1",0.0064836009003987,1.11087038561289,0.007,5220,7557,9,-0.153990210330143
"AC007563.3",0.0555982771271621,1.05253417721332,0.055,7979.5,6060,3,-1.23022266680291
"AC007563.5",0.0545158155257375,1.18198699808667,0.052,7934,9214,15,-0.634097076453343
"AC007566.10",5.37e-09,0.66972102097738,0,587,440,21,2.99207786347044
"AC007652.1",0.421528781594688,1.32132491305976,0.47,11823.5,10727,5,-0.95145707121999
"AC007679.3",0.00176041431863594,1.0238644421617,0.002,3860.5,5284,5,-0.0764693755541954
"AC007680.2",0.00775107697110486,0.901548428332611,0.01,5536,2583,5,-0.301619201270586
"AC007682.1",0.000156266112748507,1.02803587599686,0.001,2438,5396,15,0.199042163659611
"AC007740.1",1.25e-05,1.13909292820544,0.001,2438,8272,18,0.706674909012252
"AC007743.1",1.76e-11,0.835428552355791,0,587,1640,27,1.8980809714539
"AC007750.5",0.00331535921267137,1.16545312555804,0.003,4303,8867,13,0.410673040647552
"AC007795.1",0.020666492183493,1.05942416297977,0.017,6593.5,6234,8,-0.735804513457919
"AC007796.1",0.024635150702201,1.12606921226189,0.022,6777.5,7939,16,-0.535212586530998
"AC007879.1",2.42e-05,1.06626751998043,0.001,2438,6407,15,0.379733735018834
"AC007879.2",0.0165496638521103,1.1646545594548,0.015,6203.5,8854,14,-0.218054527445325
"AC007879.3",0.17782123263354,1.15414357506549,0.191,9917,8630,4,-1.26536431606105
"AC007879.4",0.0347468339737032,1.06890244533495,0.034,7263,6492,13,-0.96433677836315
"AC007879.5",0.00603066162542128,1.06549550732029,0.006,5113,6391,24,-0.300406751893657
"AC007879.6",0.171078901900516,1.10074323496888,0.181,9839.5,7312,4,-1.47856438265874
"AC007879.7",0.0450702259675828,1.14701432569749,0.043,7674,8458,9,-0.707824813422882
"AC007880.1",9.65e-06,1.01064142366324,0.001,2438,4945,18,0.114596382815889
"AC007948.1",0.0141011042139565,1.11900684527895,0.015,6203.5,7772,6,-0.415913104162224
"AC007950.1",0.00626140509828942,0.948787460062843,0.006,5113,3478,5,-0.355185931426889
"AC007966.1",2.06e-05,0.948829719672007,0.001,2438,3480,21,0.321149949432067
"AC007970.1",0.00067745755040481,1.06619412284873,0.001,2438,6405,13,0.37939308777415
"AC008060.5",0.000182222440297076,0.747723142074177,0.001,2438,833,5,1.49984533360309
"AC008060.8",0.000821840937542545,0.890473606121809,0.001,2438,2413,8,0.635258159830991
"AC008063.2",0.000347165821703963,1.0915373442745,0.001,2438,7083,10,0.495642800450066
"AC008067.2",3.14e-08,1.11881439934717,0,587,7764,28,1.56485552112929
"AC008069.1",0.00178579929151184,1.03052472069386,0.002,3860.5,5469,9,-0.0443832949741789
"AC008073.7",0.0974467982304944,0.843698732844521,0.094,8849.5,1738,10,-0.854925829497877
"AC008073.9",0.502589457624685,1.11478181476495,0.449,11704.5,7651,3,-1.77455116195893
"AC008074.3",9.54e-09,0.864954108930055,0,587,2027,16,1.72621427081686
"AC008074.4",0.00196528630868433,0.958223972533265,0.003,4303,3690,6,-0.13681728271735
"AC008154.4",0.000284883417029108,1.00138358942636,0.001,2438,4700,5,0.0690573637520903
"AC008154.5",0.0844843324800046,1.20456671858521,0.077,8607,9578,6,-0.695254430509804
"AC008163.4",0.00990857684680476,1.07706651532274,0.011,5690,6692,4,-0.483401264253109
"AC008174.3",0.0102844986601199,0.988726562970722,0.012,5744,4400,6,-0.829741135991608
"AC008268.1",0.00658935230282197,0.896215746497121,0.008,5256.5,2503,9,-0.18510592971112
"AC008269.2",0.0199367231394516,1.08645008187679,0.016,6459.5,6944,6,-0.587350542088066
"AC008277.1",0.315123720448464,1.30170035748965,0.338,11052,10578,11,-0.895326270412853
"AC008278.2",0.00784745939192099,1.19184073573352,0.01,5536,9383,16,0.0549676065896436
"AC008278.3",0.185645245870681,1.19300685724757,0.2,10008,9403,9,-1.11965179324209
"AC008281.1",0.000544283732259951,0.99824785995012,0.001,2438,4631,8,0.0699037242215959
"AC008440.10",0.00321607285588312,0.971685538107969,0.003,4303,3999,12,-0.205852136981813
"AC008592.5",0.0253870992954852,1.13943562375398,0.023,6875.5,8277,6,-0.494298029942109
"AC008592.7",0.0275963593533405,1.1737790560295,0.023,6875.5,9032,7,-0.347347936660483
"AC008691.1",0.0010825954096854,0.956114652789451,0.001,2438,3639,10,0.283301547827446
"AC008694.3",1.84e-07,0.697403300015583,0,587,543,10,2.79165955126195
"AC008697.1",2.87e-08,0.833237549059457,0,587,1606,23,1.91107576958214
"AC008703.1",4.93e-09,0.829204522318125,0,587,1568,22,1.93508514916193
"AC008753.6",0.00494467426510493,1.05270088999687,0.004,4765.5,6063,13,-0.203271204015456
"AC008781.7",0.0102666143790413,0.755609405789015,0.012,5744,882,11,0.500857979872272
"AC008834.1",0.0477127420802716,1.24523914292328,0.046,7736.5,10120,20,-0.327799431808306
"AC008937.2",0.00767540807458746,1.19613578397119,0.01,5536,9447,12,0.0727688295534024
"AC008937.3",0.000676323709970079,1.1506355208955,0.001,2438,8553,6,0.75656713561984
"AC008940.1",0.660338446113113,1.27075383256389,0.312,10897.5,10352,6,-0.982791546502178
"AC008984.2",1.54e-05,0.956376650151152,0.001,2438,3647,38,0.281945734846802
"AC008991.1",0.0690872029778118,1.04409233007425,0.067,8286.5,5815,4,-1.34789284716347
"AC008992.1",0.003296121601886,1.02379518526959,0.003,4303,5283,7,-0.230626726523662
"AC009005.2",1.12e-05,0.87679392489767,0.001,2438,2208,15,0.71186736470317
"AC009052.12",0.0328934020976389,0.754531889611012,0.031,7184.5,877,3,0.13507725689748
"AC009120.4",4.72e-05,1.08350995576897,0.001,2438,6857,17,0.459115685997828
"AC009120.5",0.0200825645281713,0.843343031896122,0.016,6459.5,1733,8,-0.155523750251835
"AC009120.6",3.1e-06,0.747257619772632,0.001,2438,828,15,1.50292706338122
"AC009133.12",2.92e-08,0.891199983761382,0,587,2426,38,1.57829353585551
"AC009133.15",0.0161980526450498,0.47677674340226,0.015,6203.5,127,8,2.69189433133777
"AC009133.17",0.0739227482998033,0.920780237644442,0.069,8391.5,2914,3,-1.16558324264681
"AC009134.1",0.000762746660455209,1.06084061645729,0.001,2438,6280,14,0.354483211203471
"AC009158.1",0.0421082416744207,1.18857626622298,0.041,7534.5,9340,10,-0.512919396368823
"AC009166.5",0.00131163894898188,1.04406732965812,0.002,3860.5,5813,7,0.0202240182897762
"AC009227.2",0.00789582889619863,1.10913616219839,0.01,5536,7522,11,-0.300921231685852
"AC009227.3",0.0793585652607024,1.01753419357201,0.072,8514,5118,5,-1.50378062289148
"AC009228.1",0.000416265845882628,0.96742598160887,0.001,2438,3905,6,0.225101966038312
"AC009229.5",0.147100658492163,1.12078330548781,0.152,9561,7814,4,-1.32035675403279
"AC009229.6",0.0781072366606281,1.0506324479276,0.072,8514,6006,8,-1.34537799292161
"AC009236.2",0.00455968834095265,0.976240409847301,0.004,4765.5,4094,5,-0.339419051112065
"AC009299.2",9.47e-05,1.08706488441162,0.001,2438,6962,14,0.475324985485235
"AC009299.3",0.0257561230386197,0.935039450617926,0.023,6875.5,3192,9,-0.808862705881647
"AC009303.1",0.000189789557612831,0.891840682733451,0.001,2438,2437,16,0.627667008163153
"AC009305.1",0.0775464790973093,1.09607276635544,0.071,8478,7192,5,-1.13033417862159
"AC009312.1",0.0711102090661903,1.09419142332613,0.069,8391.5,7140,5,-1.12756615883888
"AC009313.1",0.000743784402018627,0.864975178444925,0.001,2438,2028,4,0.779023451530483
"AC009365.4",0.0128400407118012,0.953074453792305,0.015,6203.5,3567,5,-0.735487938079865
"AC009404.2",0.00347966816366094,1.03712571079901,0.003,4303,5651,20,-0.166609388658468
"AC009410.1",0.0628294357036573,1.16393698300582,0.064,8178,8841,8,-0.792116226996921
"AC009411.1",0.000779152616641403,1.02322741477405,0.001,2438,5262,17,0.175842007221942
"AC009411.2",0.0201961659801982,1.19085167343072,0.016,6459.5,9375,8,-0.133303734254343
"AC009473.1",0.116379297094321,1.04076522250896,0.116,9133.5,5734,4,-1.58023033205317
"AC009478.1",0.12270310826418,1.16360054682487,0.122,9245,8836,3,-1.04805681755093
"AC009480.3",0.0019348684593955,1.01525908754358,0.003,4303,5063,10,-0.272058954152196
"AC009487.4",0.011057793388657,1.05184939107493,0.013,5822,6043,7,-0.666069878705264
"AC009487.5",0.669738443097657,1.30227692657277,0.301,10822,10584,5,-0.84735937594693
"AC009495.2",0.0147749565064593,0.970308159310155,0.015,6203.5,3977,11,-0.824168246499825
"AC009495.3",3.07e-05,0.960799244570223,0.001,2438,3752,8,0.259115079888063
"AC009498.1",0.0313352492512234,1.13206375389067,0.028,7113.5,8083,6,-0.603805132019873
"AC009501.4",5.35e-10,0.981513337490019,0,587,4232,29,1.10063340377171
"AC009502.4",6.1e-05,1.00415735647865,0.001,2438,4768,14,0.0827454638212161
"AC009505.2",5.94e-10,1.10737653087376,0,587,7485,35,1.51400501911077
"AC009505.4",0.0430138843944939,0.983042691923883,0.042,7622.5,4270,7,-1.29366327395136
"AC009506.1",0.0405071849720468,1.05203590251886,0.041,7534.5,6048,5,-1.11678697419017
"AC009508.1",0.010842472320747,1.12284544207364,0.013,5822,7869,7,-0.342850037203121
"AC009518.4",0.000502609575172294,1.10311826587224,0.001,2438,7393,23,0.547869062865287
"AC009518.8",0.00074082098250807,1.02459844217624,0.001,2438,5301,8,0.182468115284423
"AC009542.2",7.3e-05,0.940939046349371,0.001,2438,3305,10,0.362474649493988
"AC009784.3",0.00217599788881598,1.00239231977416,0.003,4303,4729,8,-0.335174147439543
"AC009878.2",0.00240063799049114,1.13640614253727,0.003,4303,8196,7,0.285775085038928
"AC009948.5",1.92e-05,0.733210207151119,0.001,2438,739,30,1.59683439060079
"AC009950.2",5.63e-06,1.08195618636277,0.001,2438,6831,29,0.452014303858472
"AC009955.8",0.0287944753278454,1.11223490079682,0.025,6982,7598,9,-0.646659044957852
"AC009961.3",0.000991113177711136,1.06658066301557,0.001,2438,6417,9,0.38118681608525
"AC009965.2",0.0125357547913562,1.03261618206921,0.014,5944,5519,8,-0.786446078725538
"AC009970.1",0.000336911211604701,1.04986143204401,0.001,2438,5983,14,0.303001418126624
"AC010082.2",0.131855776274127,0.976854749070037,0.135,9378,4110,5,-1.72292493177168
"AC010084.1",0.390678899508926,1.55191624665344,0.435,11617.5,11928,3,-0.124880499625645
"AC010091.1",0.00366719070495555,1.18552994069912,0.004,4765.5,9289,18,0.384769887209768
"AC010096.1",0.175220904624613,1.32017048807528,0.186,9881,10719,5,-0.589789320125788
"AC010096.2",0.122869136574293,1.12664921712834,0.122,9245,7948,7,-1.2077530726112
"AC010105.1",0.000435992823454338,1.03060837817159,0.001,2438,5472,7,0.211409615612983
"AC010127.3",3.27e-08,1.06900700097241,0,587,6495,55,1.33950162350074
"AC010132.10",0.239829486691092,1.08054716623223,0.253,10486,6796,3,-1.70240869471641
"AC010136.2",0.000112961211822674,0.954753469283852,0.001,2438,3605,21,0.290351535100297
"AC010145.4",0.131948526172855,1.27547100883421,0.135,9378,10390,5,-0.633753285381325
"AC010148.1",0.33986980408563,1.00523617123818,0.366,11233.5,4808,3,-2.2057033173576
"AC010149.4",0.000401472050335304,1.02865052884309,0.001,2438,5415,32,0.20199995376796
"AC010226.4",4.25e-07,0.967968573023147,0,587,3927,15,1.16939760966826
"AC010468.2",0.580702065264726,1.23281237369735,0.387,11340.5,9973,4,-1.21785313004239
"AC010504.2",3.83e-05,0.897557214083374,0.001,2438,2520,6,0.596049593436566
"AC010524.2",0.0101979221346902,0.764846728603095,0.012,5744,936,4,0.440731165505607
"AC010524.4",0.0391303632565128,0.792611690791514,0.04,7454,1156,8,-0.208945949058733
"AC010525.6",0.0126120545383152,0.98702047172533,0.014,5944,4355,6,-0.881611518376447
"AC010525.7",0.0020326775047686,0.981233176525893,0.003,4303,4224,7,-0.254238004418614
"AC010641.1",0.00433394776419928,0.974623160530161,0.004,4765.5,4063,5,-0.331214526807887
"AC010649.1",0.00934661065971876,0.899500062145262,0.01,5536,2551,4,-0.290363257742204
"AC010723.1",0.729542572936283,1.39906360589442,0.247,10447,11252,3,-0.414533451638492
"AC010729.1",0.021161416794108,1.10818943520273,0.017,6593.5,7504,17,-0.513109886740763
"AC010729.3",0.0110948559313868,1.18476845430824,0.013,5822,9273,10,-0.0772040277903924
"AC010731.2",0.1770206953047,1.1930841299669,0.189,9904.5,9404,3,-1.09699979566908
"AC010731.3",0.148866840203841,0.950230735452728,0.156,9590,3505,4,-1.64324693904263
"AC010731.4",0.0950504864606242,1.00145796646737,0.086,8783,4702,12,-1.65267496274072
"AC010744.1",0.0296948864128108,1.05155572500803,0.026,7026,6035,4,-0.939705998756655
"AC010745.1",0.0208939673211552,0.960237894819432,0.017,6593.5,3741,10,-0.821668840998434
"AC010745.2",0.000192903240007079,1.09838974061432,0.001,2438,7244,11,0.526611454133777
"AC010745.3",0.00337249682946046,1.10392222322387,0.003,4303,7413,5,0.142260460543876
"AC010761.10",5.36e-06,0.640307844242004,0.001,2438,351,14,2.26724413391043
"AC010761.14",0.00377041280042989,0.713856800301255,0.004,4765.5,631,5,1.20956383651504
"AC010761.9",0.0656244219796554,0.978156295116266,0.065,8228.5,4136,8,-1.44115796418036
"AC010880.1",0.00681708642655561,1.21621158566129,0.009,5337.5,9751,8,0.196314950826864
"AC010883.5",3.48e-05,0.989714672375809,0.001,2438,4430,13,0.11238620053176
"AC010884.1",0.021932254129338,1.19811487415321,0.017,6593.5,9479,8,-0.127013052937695
"AC010890.1",0.000257675368460065,1.07649686973368,0.001,2438,6679,32,0.426981810362533
"AC010894.3",0.0292212801256935,1.01711410551474,0.025,6982,5112,6,-1.08906876637931
"AC010894.5",0.00776284167178238,0.838736065487092,0.01,5536,1675,6,0.0557452696709725
"AC010907.2",0.00789624517200586,1.17917332949807,0.01,5536,9158,7,0.00209036186085065
"AC010907.5",0.00626134413159183,1.02259349291559,0.006,5113,5245,5,-0.503780992366076
"AC010967.2",0.0124580321934295,1.11437751687769,0.014,5944,7644,13,-0.409365180518056
"AC010969.1",0.0431550256350823,1.00757093446157,0.042,7622.5,4876,5,-1.33998271572387
"AC010971.1",0.0156439576884483,1.22881950530425,0.015,6203.5,9917,9,0.0473355144438756
"AC010975.1",0.0038858975531593,1.24531748089968,0.004,4765.5,10121,8,0.62824388486659
"AC010976.2",1.89e-11,0.872590608678079,0,587,2148,38,1.68271731030147
"AC010982.2",0.0591711356935177,1.05299975778625,0.06,8090.5,6072,3,-1.26234039118773
"AC010983.1",0.107674546991399,1.02437983127436,0.107,9005,5296,3,-1.6268888926718
"AC010987.5",0.069217843885406,0.321990690867265,0.067,8286.5,64,4,0
"AC010987.6",0.000438970956435085,1.10633694717981,0.001,2438,7460,15,0.562286946690908
"AC011193.1",0.000258637673607852,1.14109387789062,0.001,2438,8316,13,0.715360022746648
"AC011243.1",0.00524643844974423,1.15232974506841,0.005,4986,8592,9,0.158008601772016
"AC011247.3",1.72e-05,0.922599894757104,0.001,2438,2953,9,0.459873970282012
"AC011286.1",0.000160247065046196,1.15322041490374,0.001,2438,8612,20,0.767671600980942
"AC011288.2",0.0303736841989018,1.17632601153008,0.027,7070.5,9096,5,-0.399697145997983
"AC011290.4",0.000462629428051801,0.928769225668303,0.001,2438,3065,8,0.426894210083094
"AC011298.2",0.00398106229796474,0.886840828809755,0.004,4765.5,2354,10,0.135848770129775
"AC011306.1",0.130249399423587,1.3034502007988,0.134,9360.5,10595,3,-0.523437767927968
"AC011343.1",0.0543393545119565,1.11776721120109,0.052,7934,7741,9,-0.910543085371482
"AC011513.4",0.0234815663650881,0.815787462175742,0.02,6711.5,1408,4,-0.0787796096369157
"AC011516.1",0.0334341281172379,1.01122690382366,0.031,7184.5,4960,3,-1.20245019404
"AC011516.2",0.00579807987246002,0.864610385563747,0.006,5113,2020,6,0.104554548546219
"AC011518.1",0.0132222170708604,1.03064521943348,0.015,6203.5,5476,12,-0.822962959032052
"AC011518.2",6.32e-06,1.05041387263509,0.001,2438,5997,17,0.305604667432868
"AC011523.2",0.000990798747372642,0.996619282424242,0.001,2438,4605,10,0.0779834899305845
"AC011524.1",0.317467206026798,1.13458939537915,0.343,11078,8144,9,-1.58106420086794
"AC011524.2",0.0284105513033161,0.782147689063675,0.025,6982,1070,7,0.0418588342849571
"AC011524.3",0.0173325716871546,1.07618597160682,0.015,6203.5,6675,7,-0.60899702911322
"AC011525.4",1.04e-06,1.01031779420798,0,587,4938,15,1.06008178824422
"AC011625.1",0.000203085600525075,0.994688604188948,0.001,2438,4562,17,0.0875791699223345
"AC011648.1",0.00229736682951615,0.9040207413074,0.003,4303,2623,15,0.151328453852051
"AC011738.4",0.00284835266740808,1.22171777486925,0.003,4303,9826,11,0.643988704644635
"AC011747.3",0.0013656767432917,1.01126919787196,0.002,3860.5,4962,16,-0.137721940342955
"AC011747.4",0.0109966263954199,1.08887146093302,0.013,5822,7013,25,-0.494890624864662
"AC011747.6",0.0910699551363385,1.31802626232889,0.082,8727.5,10706,8,-0.274620271631392
"AC011747.7",3.04e-09,1.06899648275392,0,587,6494,36,1.33945293337399
"AC011752.1",0.00121443656011593,1.17547457609521,0.001,2438,9069,23,0.86225660609937
"AC011754.1",0.00521611837315717,0.747317549561552,0.005,4986,829,13,0.896690647214195
"AC011897.2",0.388290466739535,1.15670180536506,0.43,11591,8688,7,-1.57480661134261
"AC011899.10",0.108652958170499,1.15187425609947,0.108,9016,8582,5,-1.05007997889813
"AC011899.9",9.06e-06,1.03535519663225,0.001,2438,5605,20,0.234149404884713
"AC011901.2",0.000186787335049225,1.04328788472952,0.001,2438,5796,12,0.271919539110693
"AC011995.1",0.00195926429225793,1.20123618491479,0.003,4303,9529,12,0.560324294925804
"AC011995.3",0.356255640654692,1.21154417222064,0.394,11394,9677,3,-1.31104853548315
"AC011998.1",0.00322880527903507,1.07847818876638,0.003,4303,6732,6,0.0268675395390328
