"Gene_symbol","Wilcox_P","Mean_fc","Adjust_P","Adjust_P_rank","Mean_fc_rank","sgRNA_number","Screen_score"
"AC007317.1",0.00504303048581149,1.21674051940178,0.036,5518.5,6816,7,-0.650564408610323
"AC007319.1",6.5530816014867e-12,0.828157741080473,0,1404,2328,31,1.22595097141443
"AC007327.5",6.47344424603983e-05,0.676946789422404,0,1404,1194,7,1.73007608780828
"AC007349.4",0.00023672079578959,1.09313615722959,0.003,3081,5314,17,-0.128020182216485
"AC007359.6",0.584879155145316,2.18951944964323,0.189,8482,11524,22,0.285401677023123
"AC007362.3",0.120335846645073,1.68169234363933,0.353,10568.5,10228,9,-0.575550903783037
"AC007364.1",3.85102357479219e-05,0.97275465418209,0,1404,3848,9,0.823543417364761
"AC007365.1",3.52446757756655e-06,0.750720132152856,0,1404,1680,16,1.47142703947937
"AC007381.2",0.0034489661612969,1.49550388136862,0.023,5104.5,9266,14,0.00903564630706102
"AC007381.3",0.0171976253282269,0.268916665252573,0.089,6993.5,142,3,1.85126440777415
"AC007383.3",0.304832110950085,1.6805864878782,0.386,10894.5,10223,10,-0.605963002068446
"AC007386.2",0.00360750970525189,1.29452952805443,0.024,5138,7663,7,-0.365491431991262
"AC007386.4",0.0031587119872798,1.38940689492728,0.02,4978.5,8486,8,-0.130186179703262
"AC007389.3",0.00629043105867253,1.23793697935256,0.046,5780,7052,13,-0.686107137867126
"AC007391.2",0.000264916015000876,0.995242449965481,0.003,3081,4144,9,-0.339273917491069
"AC007392.3",0.000104625216505837,1.13569180496694,0,1404,5858,19,1.07314878130966
"AC007392.4",0.0100062938013491,1.57172685846486,0.065,6329,9724,10,-0.200251196900437
"AC007403.1",0.00814477391510775,1.02944285907625,0.051,6022.5,4547,7,-1.18044316548501
"AC007403.2",0.00215890266097666,1.23821161700253,0.015,4603,7057,15,-0.326186961531046
"AC007403.3",0.179608447753959,1.52983609216824,0.458,11631.5,9470,3,-0.896036261706438
"AC007405.4",9.17969221326965e-08,0.731154202301652,0,1404,1538,20,1.53746109971806
"AC007405.8",2.63096532908421e-11,0.553586530392466,0,1404,624,23,2.23309504787874
"AC007422.1",0.00169726725899673,1.19960288679717,0.013,4323,6610,13,-0.359652767543515
"AC007461.2",1.48603692421836e-05,1.73595019026624,0,1404,10425,20,0
"AC007463.2",3.98554272998686e-05,1.21626175022886,0,1404,6811,20,1.24454040897605
"AC007551.3",0.00104067763018199,1.48876807519079,0.009,3934,9226,17,0.297688394979769
"AC007557.2",0.00866134442435749,1.14006393537218,0.054,6121.5,5916,5,-0.943585375375997
"AC007557.3",0.895619085877021,1.93794293413182,0.041,5652.5,11012,5,0.471603601357326
"AC007563.1",0.0384312496455836,1.19685406221187,0.171,8283,6577,9,-1.19275551950385
"AC007563.3",0.000492326008912289,0.240947954652057,0.007,3573,123,3,2.94029416139361
"AC007563.5",0.000490962825905696,1.06217248191045,0.007,3573,4934,14,-0.466693960985363
"AC007566.10",2.31260726259705e-10,0.702152749960318,0,1404,1322,21,1.63866365302905
"AC007652.1",0.102397948686243,1.21188512140656,0.335,10264,6751,5,-1.37797380373337
"AC007679.3",0.087766075986238,1.39235327078673,0.301,9893.5,8501,5,-0.996393991685317
"AC007680.2",0.128812608449994,1.00700526927897,0.368,10705,4285,5,-1.87131612690123
"AC007682.1",0.00117203655794755,1.24162033451429,0.01,4068,7093,15,-0.189825938816365
"AC007740.1",1.9115499229084e-06,0.856990605124791,0,1404,2594,18,1.14037482141249
"AC007743.1",0.000122244963567505,1.29093887953751,0,1404,7629,27,1.39354670004836
"AC007750.5",4.64322087629391e-05,1.04718323874006,0,1404,4754,13,0.870255797171958
"AC007795.1",0.0226821047635786,1.24335230674432,0.11,7388.5,7113,7,-0.955498422094934
"AC007796.1",0.00449085166563284,1.20201885337959,0.029,5339.5,6641,15,-0.611600642549535
"AC007879.1",7.92397085502569e-05,1.2859333513013,0,1404,7567,15,1.38383184927017
"AC007879.2",0.00527139223746678,1.34338146840119,0.038,5557,8108,14,-0.420328340863922
"AC007879.3",0.371215364325781,2.14476158955653,0.335,10245,11455,4,0.0495322490271874
"AC007879.4",0.0039145472510569,1.38009863019561,0.026,5244.5,8418,13,-0.231101092405381
"AC007879.5",0.00722262993949688,1.6000632299407,0.048,5933,9874,24,-0.0581246472748312
"AC007879.6",0.0489406342819243,1.3278688691106,0.206,8752,7975,4,-0.992918428385386
"AC007879.7",0.0118121358289725,1.02247703783523,0.069,6489.5,4468,9,-1.29458441500039
"AC007880.1",3.00023056320607e-05,1.08590836549643,0,1404,5226,18,0.961059299045623
"AC007948.1",0.000643670021533924,0.9678105117093,0.007,3573,3779,6,-0.536203780319147
"AC007950.1",0.00670154506247183,0.981095678448771,0.046,5780,3952,5,-1.17262566055221
"AC007966.1",2.15450507751686e-06,0.959755981464931,0,1404,3697,21,0.857183029880734
"AC007970.1",0.081607168736538,1.63305499615322,0.29,9742.5,10000,13,-0.585663951079425
"AC008060.5",0.003260366143252,0.506744231496829,0.02,4978.5,480,4,0.7466075443813
"AC008060.8",0.000125934771851996,0.663865721049792,0,1404,1121,8,1.77886671772789
"AC008063.2",1.37494569092308e-05,0.690296221465521,0,1404,1261,9,1.68124688727422
"AC008067.2",3.67642773805832e-07,1.14901369710426,0,1404,6013,27,1.10231061671153
"AC008069.1",0.0031884610390193,1.30346573770175,0.02,4978.5,7752,9,-0.289852340925889
"AC008073.7",0.00819157518192655,1.21715752706486,0.051,6022.5,6821,10,-0.761592182005291
"AC008073.9",0.0189363839442744,0.767921484381205,0.093,7122,1837,3,-0.786345362856303
"AC008074.3",0.00016649664595221,1.07289936567714,0.001,2852.5,5065,16,0.158852348603014
"AC008074.4",0.00869124385316337,0.826063531013786,0.054,6121.5,2308,6,-0.794060177806647
"AC008154.4",0.00503759132831951,1.07275526948665,0.035,5497,5062,5,-0.956458111617426
"AC008154.5",0.00935990888908914,1.16719954102507,0.058,6203,6242,6,-0.907730921451913
"AC008163.4",0.0331511530330086,1.31229399885297,0.147,8018,7838,4,-0.913835536588027
"AC008174.3",0.000489073044566387,0.5617330968277,0.007,3573,652,6,0.82407875500217
"AC008268.1",0.000512784149216951,0.666628231764874,0.007,3573,1137,9,0.395994329818959
"AC008269.2",0.012861312469861,0.827237539628975,0.075,6640,2321,6,-0.903215796818277
"AC008277.1",0.00588386307017268,1.17719614100549,0.045,5701.5,6353,11,-0.804853739856833
"AC008278.2",0.00041607595415632,1.20510815724138,0.007,3573,6678,16,-0.150985982265629
"AC008278.3",0.00742186492034322,1.07778815115687,0.048,5933,5132,9,-1.04620308223746
"AC008281.1",0.0180124033134248,1.52130725118431,0.092,7075.5,9417,8,-0.393495326608993
"AC008440.10",8.0771101956997e-05,0.945267956710545,0,1404,3539,12,0.895218061785317
"AC008592.5",0.0355644252291419,1.5757484953043,0.162,8153.5,9747,6,-0.487597756188252
"AC008592.7",0.0250549231720544,1.33245784279055,0.117,7540.5,8018,7,-0.80226657055241
"AC008691.1",0.000921978265035727,0.960841903246407,0.009,3934,3704,10,-0.598042025833904
"AC008694.3",3.5673607905044e-05,0.862104361679394,0,1404,2640,10,1.12549823799818
"AC008697.1",2.53210916953904e-06,0.984625146341449,0,1404,3993,23,0.793213806570336
"AC008703.1",0.00470758100886024,1.63723199735592,0.032,5413,10019,22,0.129516578123012
"AC008753.6",0.000133948623952642,1.08557196843613,0,1404,5222,13,0.960284536601483
"AC008781.7",0.0145010464235011,1.11961349007614,0.078,6763,5641,11,-1.10706433831017
"AC008834.1",8.2048252640658e-09,0.837682477333116,0,1404,2417,20,1.19735634198757
"AC008937.2",4.02104234407773e-06,0.911200958631167,0,1404,3147,12,0.987000672682169
"AC008937.3",0.000200625939183461,0.908301054812533,0.002,2950.5,3114,6,0.0147022119336105
"AC008940.1",0.000358443691663295,0.912243996347962,0.005,3295.5,3157,6,-0.281821257463484
"AC008984.2",7.65067617456947e-09,1.00256145074663,0,1404,4233,36,0.761366374605087
"AC008991.1",0.0273190283719557,0.841697477284668,0.123,7683.5,2458,4,-1.10566067145092
"AC008992.1",0.000178992013164908,0.556003724255022,0.001,2852.5,631,7,1.4501316943137
"AC009005.2",4.01079906068858e-10,0.708066104259011,0,1404,1366,15,1.61769354807873
"AC009052.12",0.0162179377885397,0.409050618374632,0.083,6894,304,3,0.825092504866789
"AC009120.4",0.000246657543821256,1.32445765633452,0.003,3081,7942,17,0.351977797763905
"AC009120.5",0.0959545082279363,1.4759517004168,0.316,10082,9136,8,-0.866240532335004
"AC009120.6",8.63333343063786e-06,1.01413652891242,0,1404,4365,15,0.790071340375947
"AC009133.12",1.87359821069433e-09,1.03032423907365,0,1404,4563,35,0.8296704566107
"AC009133.15",0.000983042623833934,0.358373281390753,0.009,3934,229,8,1.86791516193752
"AC009133.17",0.253147609188334,1.53235300574533,0.435,11415,9485,3,-0.875339915052534
"AC009134.1",0.00142906679427269,1.22456969823482,0.011,4165,6897,13,-0.254801629675959
"AC009158.1",7.00050406909954e-05,0.822390897341402,0,1404,2270,10,1.24342412387948
"AC009166.5",0.0166177106507237,1.38873129763757,0.088,6971,8480,7,-0.607206226787343
"AC009227.2",0.00100902260153637,1.36234834741922,0.009,3934,8269,11,0.0757836851238592
"AC009227.3",0.0205448916392807,0.965491872421699,0.105,7263,3761,5,-1.39787772013749
"AC009228.1",0.0633863381167427,1.42128692920003,0.239,9222,8722,6,-0.87072679811604
"AC009229.5",0.159825531086576,1.70164997530266,0.427,11317.5,10308,4,-0.607310426195645
"AC009229.6",0.00708373819393013,0.927821786645913,0.047,5860,3345,8,-1.03992845042311
"AC009236.2",0.130356877553752,1.52035388170015,0.373,10745,9407,5,-0.845500936860623
"AC009299.2",3.93621189003573e-08,0.736201699110162,0,1404,1569,14,1.52025844882286
"AC009299.3",1.95136259351716e-05,0.438553384271549,0,1404,339,9,2.8155086776099
"AC009303.1",1.18745923808024e-05,0.801454755399361,0,1404,2102,16,1.30790556634193
"AC009305.1",0.0201523056968202,1.06123070312935,0.102,7232,4922,5,-1.32725962096063
"AC009312.1",0.0822687288470585,1.56760576970376,0.29,9742.5,9700,5,-0.687948617915353
"AC009313.1",0.0139170459664624,0.922731321826571,0.078,6763,3283,4,-1.18900124614363
"AC009365.4",0.0428240771287494,1.00296304848638,0.193,8527.5,4237,5,-1.6736509240774
"AC009404.2",5.6650960462801e-05,1.09874959868014,0,1404,5382,20,0.990456148460556
"AC009410.1",0.0246922406622066,1.30052324404233,0.117,7540.5,7723,8,-0.862928231042265
"AC009411.1",1.91785432519024e-05,1.15281814450955,0,1404,6066,16,1.11057656943682
"AC009411.2",0.0021998480984976,1.12130480535561,0.015,4603,5657,8,-0.574184840378417
"AC009473.1",0.100744369674299,2.15372616822605,0.334,10227.5,11471,4,0.0609250689796993
"AC009478.1",0.0249461065108001,0.409194862618813,0.117,7540.5,305,3,0.713777854636834
"AC009480.3",0.00168423420357324,1.00556383576769,0.013,4323,4263,10,-0.800862456488049
"AC009487.4",0.0026484430485974,1.00547407071384,0.017,4811,4261,6,-0.886881944941919
"AC009487.5",0.0119677495441835,1.16064842326286,0.07,6540,6172,4,-0.982259207856565
"AC009495.2",0.0010245480765879,1.02656165041555,0.009,3934,4521,11,-0.631875366537792
"AC009495.3",6.0252033178534e-05,0.699003744384163,0,1404,1308,8,1.64990291499204
"AC009498.1",0.00634234513393553,1.24213966640336,0.046,5780,7096,6,-0.677632139812326
"AC009501.4",3.50495889734232e-05,1.26232645957672,0,1404,7318,29,1.33749935242195
"AC009502.4",0.00310158140163023,1.32139973948627,0.02,4978.5,7909,14,-0.255681466798024
"AC009505.2",2.14092104466689e-09,1.0133521129199,0,1404,4355,34,0.788136445135711
"AC009505.4",0.00151237385781072,0.734562304849576,0.013,4323,1560,7,-0.0438733396181263
"AC009506.1",0.0053323074665941,0.89304602651736,0.039,5575.5,2951,5,-0.884467402794397
"AC009508.1",0.0108671735265931,1.33730067864209,0.068,6429,8056,7,-0.618665968897938
"AC009518.4",3.37594034167756e-07,1.2644438538085,0,1404,7336,23,1.34169031662213
"AC009518.8",0.007377457546857,1.02115761464315,0.048,5933,4450,7,-1.18116950480747
"AC009542.2",0.000329771983948919,1.12812091028226,0.004,3210.5,5739,10,-0.139265230768845
"AC009784.3",0.000377144311061111,0.946585591062235,0.005,3295.5,3560,8,-0.374226333380746
"AC009878.2",0.000130882525323126,0.814719785986291,0,1404,2208,7,1.26685791923365
"AC009948.5",4.93498177746e-08,1.15596663142756,0,1404,6103,30,1.11739671048626
"AC009950.2",7.11645836822713e-07,1.18872090249208,0,1404,6478,29,1.18726601703333
"AC009955.8",0.0133529263849641,1.56548956225184,0.077,6692.5,9683,9,-0.264666469991793
"AC009961.3",0.00125937556444886,1.16509171833484,0.011,4165,6217,9,-0.379306243682774
"AC009965.2",0.00106110389930945,0.927218110999108,0.009,3934,3338,8,-0.508969643302912
"AC009970.1",8.95850673676371e-05,1.13654967936528,0,1404,5868,14,1.07503696082935
"AC010082.2",0.00482810317627745,0.909510621387883,0.033,5453.5,3133,5,-0.876510637346035
"AC010084.1",0.480280408374961,1.63369409675358,0.246,9294.5,10003,3,-0.531724073530496
"AC010091.1",0.00147307812177977,1.23288606252121,0.012,4241,6988,18,-0.26565064990407
"AC010096.1",0.0322315934869221,1.30576402633839,0.146,7986.5,7775,5,-0.924113407356485
"AC010096.2",0.0153891088515582,1.15410292997763,0.082,6863,6082,7,-1.04727872922202
"AC010105.1",0.0281755873788711,1.32606691463259,0.132,7765,7959,7,-0.85309762368024
"AC010127.3",5.68879519429166e-13,1.10616592588637,0,1404,5479,55,1.00727790862939
"AC010132.10",0.130410771239089,0.973737309971542,0.373,10745,3864,3,-1.82706709637372
"AC010136.2",6.30909959678954e-08,0.733557230123837,0,1404,1556,20,1.5292564492527
"AC010145.4",0.0016626331512111,0.908551630508843,0.013,4323,3123,5,-0.575424507005427
"AC010148.1",0.0571155931424187,1.02582400591895,0.225,9011.5,4512,3,-1.66666518836422
"AC010149.4",3.05096905008432e-07,1.19563891030656,0,1404,6561,32,1.20177664842077
"AC010226.4",7.44698163170627e-06,0.968895497549092,0,1404,3793,15,0.8334834893126
"AC010468.2",0.0242738394509727,0.969437696237863,0.116,7494.5,3800,4,-1.4401258806455
"AC010504.2",0.0491025712039352,1.28267368387208,0.206,8752,7534,6,-1.07951162561587
"AC010524.2",0.00678978439276389,0.650365987839346,0.047,5860,1043,4,-0.151491384905091
"AC010524.4",0.00024142918127342,0.53170442483538,0.003,3081,554,8,1.22826709250399
"AC010525.6",0.00015608431096742,0.976669528943068,0,1404,3901,6,0.81350003915562
"AC010525.7",0.0011659061879074,0.75825704957479,0.01,4068,1743,7,-0.0395187667981903
"AC010641.1",0.00231300914567738,0.649743290431936,0.015,4603,1037,5,0.217178957036368
"AC010649.1",0.00655959865074075,0.701319133141711,0.046,5780,1318,4,-0.333185004408442
"AC010723.1",0.148506789877963,1.82304952404081,0.408,11127,10717,3,-0.420331092553318
"AC010729.1",0.000306833076578322,1.08979720958486,0.004,3210.5,5275,17,-0.225690005017717
"AC010729.3",0.0105689790322713,1.52052597564872,0.067,6378.5,9410,10,-0.292812388562
"AC010731.2",0.0951043088886244,0.904597855329144,0.315,10069,3082,3,-1.58849845469768
"AC010731.3",0.44002419552625,1.90726531322153,0.281,9663,10950,3,-0.187366753093799
"AC010731.4",0.00449387364692507,1.07367476469066,0.029,5339.5,5076,12,-0.893956749952194
"AC010744.1",0.594965360982544,1.99224170067085,0.185,8440.5,11141,4,0.056165454387278
"AC010745.1",0.00187253555163083,0.978557265515148,0.014,4455,3924,8,-0.784720119707297
"AC010745.2",2.83145192758895e-05,0.908254657367156,0,1404,3113,11,0.995099098215534
"AC010745.3",0.457942091995434,4.48010567317013,0.269,9538.5,11968,5,1.96224493986682
"AC010761.10",9.21955349217471e-07,0.719198499803713,0,1404,1438,14,1.57868638650835
"AC010761.14",0.0562706308035996,1.17409893042608,0.225,9011.5,6325,5,-1.32907342836853
"AC010761.9",0.00867015463798759,1.3543062221611,0.054,6121.5,8199,8,-0.512966616095224
"AC010880.1",0.00967809274550834,0.983870906992643,0.062,6274.5,3985,9,-1.275616905002
"AC010883.5",1.39217454821313e-05,0.778006971484376,0,1404,1915,13,1.38215307234592
"AC010884.1",0.016836018073638,0.869444016562204,0.088,6971,2710,6,-1.07905145304653
"AC010890.1",7.48362815845629e-08,1.03629570458294,0,1404,4634,32,0.844121252161404
"AC010894.3",0.304616060633629,1.73821581648003,0.386,10894.5,10433,5,-0.521649415387196
"AC010894.5",0.0512184198942231,1.33147863141304,0.215,8877,8007,6,-0.999891615863874
"AC010907.2",0.000124035995908173,0.678147022737432,0,1404,1200,7,1.72564669089081
"AC010907.5",0.0580035465797868,0.899898293153453,0.227,9069.5,3022,4,-1.47002613397553
"AC010967.2",0.0167408128215968,1.46413099496261,0.088,6971,9047,13,-0.474993960559509
"AC010969.1",0.000276244161645272,0.651892694051142,0.003,3081,1047,5,0.718706313069577
"AC010971.1",0.000113776141051979,0.884156397458245,0,1404,2862,9,1.06234069854275
"AC010975.1",0.0346613676214125,1.52615984467791,0.158,8101.5,9449,8,-0.559513248412175
"AC010976.2",1.42266215453292e-09,1.12946132524171,0,1404,5763,37,1.05939256693935
"AC010982.2",0.306621489058535,1.36507262612215,0.386,10894.5,8292,3,-1.12593691657742
"AC010983.1",0.193901269516147,1.37628245888438,0.482,11851,8390,3,-1.17698267747412
"AC010987.5",0.0167717245259306,0.398370245197017,0.088,6971,284,4,0.872427994390965
"AC010987.6",9.30696635868841e-07,0.919512907812924,0,1404,3244,15,0.964294171850538
"AC011193.1",0.0141133423507773,1.37475176490742,0.078,6763,8372,12,-0.593713515950034
"AC011243.1",0.00100271985804524,1.2150118345212,0.009,3934,6803,9,-0.210428100397893
"AC011247.3",0.000326253134373113,0.849319649210404,0.004,3210.5,2530,9,-0.0328304923349421
"AC011286.1",4.90659326977068e-06,1.21384000723291,0,1404,6786,20,1.2395563834397
"AC011288.2",0.0128711996736404,0.821959575058088,0.075,6640,2265,5,-0.887210822333735
"AC011290.4",0.00137578088246671,1.07863922563351,0.011,4165,5140,8,-0.572101043596667
"AC011298.2",7.02021952169551e-05,1.00600314393791,0,1404,4271,10,0.769935880781654
"AC011306.1",0.183693153200216,1.6150642538731,0.465,11711.5,9924,3,-0.765347905859501
"AC011343.1",0.0690299639297116,1.59813394450888,0.257,9388.5,9867,9,-0.600835632815051
"AC011513.4",0.031605204967458,0.749415893078525,0.145,7959,1670,4,-0.868227317689646
"AC011516.1",0.0270746701537198,0.425394227020231,0.122,7662,320,3,0.60324461301992
"AC011516.2",0.00055604896542446,0.559404600786412,0.007,3573,644,6,0.834464842311378
"AC011518.1",2.32503870309491e-06,0.931167404849062,0,1404,3378,12,0.932799781692078
"AC011518.2",0.000232799839648935,1.43218035798867,0.003,3081,8799,17,0.547515014943643
"AC011523.2",0.00103434875300008,1.10565524060014,0.009,3934,5473,10,-0.446274193152426
"AC011524.1",0.100257370962146,1.66315208496914,0.331,10213,10145,9,-0.58256017086682
"AC011524.2",0.000224563057968989,0.655534188890235,0.002,2950.5,1071,7,0.830176730672208
"AC011524.3",0.000294945056340406,0.750397466029712,0.003,3081,1678,7,0.366833775419772
"AC011525.4",0.000133973633638409,1.13084194010335,0,1404,5783,15,1.06244734542304
"AC011625.1",1.10181343201731e-05,0.967571233058403,0,1404,3777,17,0.836903537090858
"AC011648.1",4.36760852573665e-05,1.08754393199984,0,1404,5245,15,0.964822786552037
"AC011738.4",0.00866507196711781,1.31892277083522,0.054,6121.5,7892,11,-0.579168319261835
"AC011747.3",0.000368071546726388,1.24500491853531,0.005,3295.5,7136,16,0.0369872237671081
"AC011747.4",2.42691899139907e-06,0.996698663988181,0,1404,4164,24,0.762738213628319
"AC011747.6",0.015358623728371,1.23492506068918,0.082,6863,7021,8,-0.87802014499014
"AC011747.7",1.10017153708946e-06,1.23816274630981,0,1404,7056,35,1.28916791239567
"AC011752.1",4.01960600421268e-06,1.2412496212095,0,1404,7087,23,1.2953944658898
